full_phrase,appliedOverrides,doNotApply,base_verb,present_yo,present_tú,present_usted,present_nosotros,present_vosotros,present_ustedes,incomplete past_yo,incomplete past_tú,incomplete past_usted,incomplete past_nosotros,incomplete past_vosotros,incomplete past_ustedes,past_yo,past_tú,past_usted,past_nosotros,past_vosotros,past_ustedes,future_yo,future_tú,future_usted,future_nosotros,future_vosotros,future_ustedes,conditional_yo,conditional_tú,conditional_usted,conditional_nosotros,conditional_vosotros,conditional_ustedes,present subjective_yo,present subjective_tú,present subjective_usted,present subjective_nosotros,present subjective_vosotros,present subjective_ustedes,past subjective_yo,past subjective_tú,past subjective_usted,past subjective_nosotros,past subjective_vosotros,past subjective_ustedes,imperative positive_yo,imperative positive_tú,imperative positive_usted,imperative positive_nosotros,imperative positive_vosotros,imperative positive_ustedes,imperative negative_yo,imperative negative_tú,imperative negative_usted,imperative negative_nosotros,imperative negative_vosotros,imperative negative_ustedes,gerund,past participle,
"fabricar","['car']",,,"fabrico","fabricas","fabrica","fabricamos","fabricáis","fabrican","fabricaba","fabricabas","fabricaba","fabricábamos","fabricabais","fabricaban","fabriqué","fabricaste","fabricó","fabricamos","fabricasteis","fabricaron","fabricaré","fabricarás","fabricará","fabricaremos","fabricaréis","fabricarán","fabricaría","fabricarías","fabricaría","fabricaríamos","fabricaríais","fabricarían","fabrique","fabriques","fabrique","fabriquemos","fabriquéis","fabriquen","fabricara","fabricaras","fabricara","fabricáramos","fabricarais","fabricaran",,"fabrica","fabrique","fabriquemos","fabricad","fabriquen",,"fabriques","fabrique","fabriquemos","fabriquéis","fabriquen","fabricando","fabricado"
"faltar",,,,"falto","faltas","falta","faltamos","faltáis","faltan","faltaba","faltabas","faltaba","faltábamos","faltabais","faltaban","falté","faltaste","faltó","faltamos","faltasteis","faltaron","faltaré","faltarás","faltará","faltaremos","faltaréis","faltarán","faltaría","faltarías","faltaría","faltaríamos","faltaríais","faltarían","falte","faltes","falte","faltemos","faltéis","falten","faltara","faltaras","faltara","faltáramos","faltarais","faltaran",,"falta","falte","faltemos","faltad","falten",,"faltes","falte","faltemos","faltéis","falten","faltando","faltado"
"felicitar",,,,"felicito","felicitas","felicita","felicitamos","felicitáis","felicitan","felicitaba","felicitabas","felicitaba","felicitábamos","felicitabais","felicitaban","felicité","felicitaste","felicitó","felicitamos","felicitasteis","felicitaron","felicitaré","felicitarás","felicitará","felicitaremos","felicitaréis","felicitarán","felicitaría","felicitarías","felicitaría","felicitaríamos","felicitaríais","felicitarían","felicite","felicites","felicite","felicitemos","felicitéis","feliciten","felicitara","felicitaras","felicitara","felicitáramos","felicitarais","felicitaran",,"felicita","felicite","felicitemos","felicitad","feliciten",,"felicites","felicite","felicitemos","felicitéis","feliciten","felicitando","felicitado"
"festejar",,,,"festejo","festejas","festeja","festejamos","festejáis","festejan","festejaba","festejabas","festejaba","festejábamos","festejabais","festejaban","festejé","festejaste","festejó","festejamos","festejasteis","festejaron","festejaré","festejarás","festejará","festejaremos","festejaréis","festejarán","festejaría","festejarías","festejaría","festejaríamos","festejaríais","festejarían","festeje","festejes","festeje","festejemos","festejéis","festejen","festejara","festejaras","festejara","festejáramos","festejarais","festejaran",,"festeja","festeje","festejemos","festejad","festejen",,"festejes","festeje","festejemos","festejéis","festejen","festejando","festejado"
"fiar","[u'iar']",,,"fío","fías","fía","fiamos","fiáis","fían","fiaba","fiabas","fiaba","fiábamos","fiabais","fiaban","fié","fiaste","fió","fiamos","fiasteis","fiaron","fiaré","fiarás","fiará","fiaremos","fiaréis","fiarán","fiaría","fiarías","fiaría","fiaríamos","fiaríais","fiarían","fíe","fíes","fíe","fíemos","fiéis","fíen","fiara","fiaras","fiara","fiáramos","fiarais","fiaran",,"fía","fíe","fíemos","fiad","fíen",,"fíes","fíe","fíemos","fiéis","fíen","fiando","fiado"
"fijarse",,,"fijar","fijo","fijas","fija","fijamos","fijáis","fijan","fijaba","fijabas","fijaba","fijábamos","fijabais","fijaban","fijé","fijaste","fijó","fijamos","fijasteis","fijaron","fijaré","fijarás","fijará","fijaremos","fijaréis","fijarán","fijaría","fijarías","fijaría","fijaríamos","fijaríais","fijarían","fije","fijes","fije","fijemos","fijéis","fijen","fijara","fijaras","fijara","fijáramos","fijarais","fijaran",,"fíjate","fíjese","fijémonos","fijaos","fíjense",,"te fijes","fíjese","fijémonos","os fijéis","fíjense","fijando","fijado"
"fingir","['gir']",,,"finjo","finges","finge","fingimos","fingís","fingen","fingía","fingías","fingía","fingíamos","fingíais","fingían","fingí","fingiste","fingió","fingimos","fingisteis","fingieron","fingiré","fingirás","fingirá","fingiremos","fingiréis","fingirán","fingiría","fingirías","fingiría","fingiríamos","fingiríais","fingirían","finja","finjas","finja","finjamos","finjáis","finjan","fingiera","fingieras","fingiera","fingiéramos","fingierais","fingieran",,"finge","finja","finjamos","fingid","finjan",,"finjas","finja","finjamos","finjáis","finjan","fingiendo","fingido"
"firmar",,,,"firmo","firmas","firma","firmamos","firmáis","firman","firmaba","firmabas","firmaba","firmábamos","firmabais","firmaban","firmé","firmaste","firmó","firmamos","firmasteis","firmaron","firmaré","firmarás","firmará","firmaremos","firmaréis","firmarán","firmaría","firmarías","firmaría","firmaríamos","firmaríais","firmarían","firme","firmes","firme","firmemos","firméis","firmen","firmara","firmaras","firmara","firmáramos","firmarais","firmaran",,"firma","firme","firmemos","firmad","firmen",,"firmes","firme","firmemos","firméis","firmen","firmando","firmado"
"formar",,,,"formo","formas","forma","formamos","formáis","forman","formaba","formabas","formaba","formábamos","formabais","formaban","formé","formaste","formó","formamos","formasteis","formaron","formaré","formarás","formará","formaremos","formaréis","formarán","formaría","formarías","formaría","formaríamos","formaríais","formarían","forme","formes","forme","formemos","forméis","formen","formara","formaras","formara","formáramos","formarais","formaran",,"forma","forme","formemos","formad","formen",,"formes","forme","formemos","forméis","formen","formando","formado"
"fregar","[u'e:ie', 'gar', 'pres_sub_inf']",,,"friego","friegas","friega","fregamos","fregáis","friegan","fregaba","fregabas","fregaba","fregábamos","fregabais","fregaban","fregué","fregaste","fregó","fregamos","fregasteis","fregaron","fregaré","fregarás","fregará","fregaremos","fregaréis","fregarán","fregaría","fregarías","fregaría","fregaríamos","fregaríais","fregarían","friegue","friegues","friegue","fregemos","fregéis","frieguen","fregara","fregaras","fregara","fregáramos","fregarais","fregaran",,"friega","friegue","fregemos","fregad","frieguen",,"friegues","friegue","fregemos","fregéis","frieguen","fregando","fregado"
"freír","[u'fre\xedr_irregular', u'yendo', u'e\xedr']",,,"frío","fríes","fríe","freímos","freís","fríen","freía","freías","freía","freíamos","freíais","freían","freí","freiste","frió","freimos","freisteis","frieron","freiré","freirás","freirá","freiremos","freiréis","freirán","freiría","freirías","freiría","freiríamos","freiríais","freirían","fría","frías","fría","fríamos","friáis","frían","friera","frieras","friera","friéramos","frierais","frieran",,"fríe","fría","fríamos","freíd","frían",,"frías","fría","fríamos","friáis","frían","freyendo","frito"
"fumar",,,,"fumo","fumas","fuma","fumamos","fumáis","fuman","fumaba","fumabas","fumaba","fumábamos","fumabais","fumaban","fumé","fumaste","fumó","fumamos","fumasteis","fumaron","fumaré","fumarás","fumará","fumaremos","fumaréis","fumarán","fumaría","fumarías","fumaría","fumaríamos","fumaríais","fumarían","fume","fumes","fume","fumemos","fuméis","fumen","fumara","fumaras","fumara","fumáramos","fumarais","fumaran",,"fuma","fume","fumemos","fumad","fumen",,"fumes","fume","fumemos","fuméis","fumen","fumando","fumado"
"funcionar",,,,"funciono","funcionas","funciona","funcionamos","funcionáis","funcionan","funcionaba","funcionabas","funcionaba","funcionábamos","funcionabais","funcionaban","funcioné","funcionaste","funcionó","funcionamos","funcionasteis","funcionaron","funcionaré","funcionarás","funcionará","funcionaremos","funcionaréis","funcionarán","funcionaría","funcionarías","funcionaría","funcionaríamos","funcionaríais","funcionarían","funcione","funciones","funcione","funcionemos","funcionéis","funcionen","funcionara","funcionaras","funcionara","funcionáramos","funcionarais","funcionaran",,"funciona","funcione","funcionemos","funcionad","funcionen",,"funciones","funcione","funcionemos","funcionéis","funcionen","funcionando","funcionado"
"ganar",,,,"gano","ganas","gana","ganamos","ganáis","ganan","ganaba","ganabas","ganaba","ganábamos","ganabais","ganaban","gané","ganaste","ganó","ganamos","ganasteis","ganaron","ganaré","ganarás","ganará","ganaremos","ganaréis","ganarán","ganaría","ganarías","ganaría","ganaríamos","ganaríais","ganarían","gane","ganes","gane","ganemos","ganéis","ganen","ganara","ganaras","ganara","ganáramos","ganarais","ganaran",,"gana","gane","ganemos","ganad","ganen",,"ganes","gane","ganemos","ganéis","ganen","ganando","ganado"
"gastar",,,,"gasto","gastas","gasta","gastamos","gastáis","gastan","gastaba","gastabas","gastaba","gastábamos","gastabais","gastaban","gasté","gastaste","gastó","gastamos","gastasteis","gastaron","gastaré","gastarás","gastará","gastaremos","gastaréis","gastarán","gastaría","gastarías","gastaría","gastaríamos","gastaríais","gastarían","gaste","gastes","gaste","gastemos","gastéis","gasten","gastara","gastaras","gastara","gastáramos","gastarais","gastaran",,"gasta","gaste","gastemos","gastad","gasten",,"gastes","gaste","gastemos","gastéis","gasten","gastando","gastado"
"gemir","[u'e:i', u'stem_changing_ir_e:i']",,,"gimo","gimes","gime","gemimos","gemís","gimen","gemía","gemías","gemía","gemíamos","gemíais","gemían","gemí","gemiste","gimió","gemimos","gemisteis","gimieron","gemiré","gemirás","gemirá","gemiremos","gemiréis","gemirán","gemiría","gemirías","gemiría","gemiríamos","gemiríais","gemirían","gima","gimas","gima","gimamos","gimáis","giman","gimiera","gimieras","gimiera","gimiéramos","gimierais","gimieran",,"gime","gima","gimamos","gemid","giman",,"gimas","gima","gimamos","gimáis","giman","gimiendo","gemido"
"gobernar","[u'e:ie', 'pres_sub_inf']",,,"gobierno","gobiernas","gobierna","gobernamos","gobernáis","gobiernan","gobernaba","gobernabas","gobernaba","gobernábamos","gobernabais","gobernaban","goberné","gobernaste","gobernó","gobernamos","gobernasteis","gobernaron","gobernaré","gobernarás","gobernará","gobernaremos","gobernaréis","gobernarán","gobernaría","gobernarías","gobernaría","gobernaríamos","gobernaríais","gobernarían","gobierne","gobiernes","gobierne","gobernemos","gobernéis","gobiernen","gobernara","gobernaras","gobernara","gobernáramos","gobernarais","gobernaran",,"gobierna","gobierne","gobernemos","gobernad","gobiernen",,"gobiernes","gobierne","gobernemos","gobernéis","gobiernen","gobernando","gobernado"
"gozar","['zar']",,,"gozo","gozas","goza","gozamos","gozáis","gozan","gozaba","gozabas","gozaba","gozábamos","gozabais","gozaban","gocé","gozaste","gozó","gozamos","gozasteis","gozaron","gozaré","gozarás","gozará","gozaremos","gozaréis","gozarán","gozaría","gozarías","gozaría","gozaríamos","gozaríais","gozarían","goce","goces","goce","gocemos","gocéis","gocen","gozara","gozaras","gozara","gozáramos","gozarais","gozaran",,"goza","goce","gocemos","gozad","gocen",,"goces","goce","gocemos","gocéis","gocen","gozando","gozado"
"gritar",,,,"grito","gritas","grita","gritamos","gritáis","gritan","gritaba","gritabas","gritaba","gritábamos","gritabais","gritaban","grité","gritaste","gritó","gritamos","gritasteis","gritaron","gritaré","gritarás","gritará","gritaremos","gritaréis","gritarán","gritaría","gritarías","gritaría","gritaríamos","gritaríais","gritarían","grite","grites","grite","gritemos","gritéis","griten","gritara","gritaras","gritara","gritáramos","gritarais","gritaran",,"grita","grite","gritemos","gritad","griten",,"grites","grite","gritemos","gritéis","griten","gritando","gritado"
"gruñir","[u'll_\xf1']",,,"gruño","gruñes","gruñe","gruñimos","gruñís","gruñen","gruñía","gruñías","gruñía","gruñíamos","gruñíais","gruñían","gruñí","gruñiste","gruñó","gruñimos","gruñisteis","gruñeron","gruñiré","gruñirás","gruñirá","gruñiremos","gruñiréis","gruñirán","gruñiría","gruñirías","gruñiría","gruñiríamos","gruñiríais","gruñirían","gruña","gruñas","gruña","gruñamos","gruñáis","gruñan","gruñera","gruñeras","gruñera","gruñéramos","gruñerais","gruñeran",,"gruñe","gruña","gruñamos","gruñid","gruñan",,"gruñas","gruña","gruñamos","gruñáis","gruñan","gruñendo","gruñido"
"guiar","[u'iar']",,,"guío","guías","guía","guiamos","guiáis","guían","guiaba","guiabas","guiaba","guiábamos","guiabais","guiaban","guié","guiaste","guió","guiamos","guiasteis","guiaron","guiaré","guiarás","guiará","guiaremos","guiaréis","guiarán","guiaría","guiarías","guiaría","guiaríamos","guiaríais","guiarían","guíe","guíes","guíe","guíemos","guiéis","guíen","guiara","guiaras","guiara","guiáramos","guiarais","guiaran",,"guía","guíe","guíemos","guiad","guíen",,"guíes","guíe","guíemos","guiéis","guíen","guiando","guiado"
"gustar","['3rd_only']",,,,,"gusta",,,"gustan",,,"gustaba",,,"gustaban",,,"gustó",,,"gustaron",,,"gustará",,,"gustarán",,,"gustaría",,,"gustarían",,,"guste",,,"gusten",,,"gustara",,,"gustaran",,,"guste",,,"gusten",,,"guste",,,"gusten","gustando","gustado"
"habitar",,,,"habito","habitas","habita","habitamos","habitáis","habitan","habitaba","habitabas","habitaba","habitábamos","habitabais","habitaban","habité","habitaste","habitó","habitamos","habitasteis","habitaron","habitaré","habitarás","habitará","habitaremos","habitaréis","habitarán","habitaría","habitarías","habitaría","habitaríamos","habitaríais","habitarían","habite","habites","habite","habitemos","habitéis","habiten","habitara","habitaras","habitara","habitáramos","habitarais","habitaran",,"habita","habite","habitemos","habitad","habiten",,"habites","habite","habitemos","habitéis","habiten","habitando","habitado"
"hablar",,,,"hablo","hablas","habla","hablamos","habláis","hablan","hablaba","hablabas","hablaba","hablábamos","hablabais","hablaban","hablé","hablaste","habló","hablamos","hablasteis","hablaron","hablaré","hablarás","hablará","hablaremos","hablaréis","hablarán","hablaría","hablarías","hablaría","hablaríamos","hablaríais","hablarían","hable","hables","hable","hablemos","habléis","hablen","hablara","hablaras","hablara","habláramos","hablarais","hablaran",,"habla","hable","hablemos","hablad","hablen",,"hables","hable","hablemos","habléis","hablen","hablando","hablado"
"hallar",,,,"hallo","hallas","halla","hallamos","halláis","hallan","hallaba","hallabas","hallaba","hallábamos","hallabais","hallaban","hallé","hallaste","halló","hallamos","hallasteis","hallaron","hallaré","hallarás","hallará","hallaremos","hallaréis","hallarán","hallaría","hallarías","hallaría","hallaríamos","hallaríais","hallarían","halle","halles","halle","hallemos","halléis","hallen","hallara","hallaras","hallara","halláramos","hallarais","hallaran",,"halla","halle","hallemos","hallad","hallen",,"halles","halle","hallemos","halléis","hallen","hallando","hallado"
"helar","['3rd_sing_only', u'e:ie', 'pres_sub_inf']",,,,,"hiela",,,,,,"helaba",,,,,,"heló",,,,,,"helará",,,,,,"helaría",,,,,,"hiele",,,,,,"helara",,,,,,"hiele",,,,,,"hiele",,,,"helando","helado"
"heredar",,,,"heredo","heredas","hereda","heredamos","heredáis","heredan","heredaba","heredabas","heredaba","heredábamos","heredabais","heredaban","heredé","heredaste","heredó","heredamos","heredasteis","heredaron","heredaré","heredarás","heredará","heredaremos","heredaréis","heredarán","heredaría","heredarías","heredaría","heredaríamos","heredaríais","heredarían","herede","heredes","herede","heredemos","heredéis","hereden","heredara","heredaras","heredara","heredáramos","heredarais","heredaran",,"hereda","herede","heredemos","heredad","hereden",,"heredes","herede","heredemos","heredéis","hereden","heredando","heredado"
"herir","[u'e:i', u'stem_changing_ir_e:i']",,,"hiro","hires","hire","herimos","herís","hiren","hería","herías","hería","heríamos","heríais","herían","herí","heriste","hirió","herimos","heristeis","hirieron","heriré","herirás","herirá","heriremos","heriréis","herirán","heriría","herirías","heriría","heriríamos","heriríais","herirían","hira","hiras","hira","hiramos","hiráis","hiran","hiriera","hirieras","hiriera","hiriéramos","hirierais","hirieran",,"hire","hira","hiramos","herid","hiran",,"hiras","hira","hiramos","hiráis","hiran","hiriendo","herido"
"huir","['uir', u'i2y', u'yendo']",,,"huyo","huyes","huye","huimos","huís","huyen","huía","huías","huía","huíamos","huíais","huían","huí","huíste","huyó","huímos","huísteis","huyeron","huiré","huirás","huirá","huiremos","huiréis","huirán","huiría","huirías","huiría","huiríamos","huiríais","huirían","huya","huyas","huya","huyamos","huyáis","huyan","huyera","huyeras","huyera","huyéramos","huyerais","huyeran",,"huye","huya","huyamos","huid","huyan",,"huyas","huya","huyamos","huyáis","huyan","huyendo","huido"
"ignorar",,,,"ignoro","ignoras","ignora","ignoramos","ignoráis","ignoran","ignoraba","ignorabas","ignoraba","ignorábamos","ignorabais","ignoraban","ignoré","ignoraste","ignoró","ignoramos","ignorasteis","ignoraron","ignoraré","ignorarás","ignorará","ignoraremos","ignoraréis","ignorarán","ignoraría","ignorarías","ignoraría","ignoraríamos","ignoraríais","ignorarían","ignore","ignores","ignore","ignoremos","ignoréis","ignoren","ignorara","ignoraras","ignorara","ignoráramos","ignorarais","ignoraran",,"ignora","ignore","ignoremos","ignorad","ignoren",,"ignores","ignore","ignoremos","ignoréis","ignoren","ignorando","ignorado"
"impedir","[u'e:i', u'stem_changing_ir_e:i']",,"pedir","impido","impides","impide","impedimos","impedís","impiden","impedía","impedías","impedía","impedíamos","impedíais","impedían","impedí","impediste","impidió","impedimos","impedisteis","impidieron","impediré","impedirás","impedirá","impediremos","impediréis","impedirán","impediría","impedirías","impediría","impediríamos","impediríais","impedirían","impida","impidas","impida","impidamos","impidáis","impidan","impidiera","impidieras","impidiera","impidiéramos","impidierais","impidieran",,"impide","impida","impidamos","impedid","impidan",,"impidas","impida","impidamos","impidáis","impidan","impidiendo","impedido"
"importar","['3rd_only']",,,,,"importa",,,"importan",,,"importaba",,,"importaban",,,"importó",,,"importaron",,,"importará",,,"importarán",,,"importaría",,,"importarían",,,"importe",,,"importen",,,"importara",,,"importaran",,,"importe",,,"importen",,,"importe",,,"importen","importando","importado"
"imprimir",,,,"imprimo","imprimes","imprime","imprimimos","imprimís","imprimen","imprimía","imprimías","imprimía","imprimíamos","imprimíais","imprimían","imprimí","imprimiste","imprimió","imprimimos","imprimisteis","imprimieron","imprimiré","imprimirás","imprimirá","imprimiremos","imprimiréis","imprimirán","imprimiría","imprimirías","imprimiría","imprimiríamos","imprimiríais","imprimirían","imprima","imprimas","imprima","imprimamos","imprimáis","impriman","imprimiera","imprimieras","imprimiera","imprimiéramos","imprimierais","imprimieran",,"imprime","imprima","imprimamos","imprimid","impriman",,"imprimas","imprima","imprimamos","imprimáis","impriman","imprimiendo","imprimido"
"incluir","['uir', u'i2y', u'yendo']",,,"incluyo","incluyes","incluye","incluimos","incluís","incluyen","incluía","incluías","incluía","incluíamos","incluíais","incluían","incluí","incluíste","incluyó","incluímos","incluísteis","incluyeron","incluiré","incluirás","incluirá","incluiremos","incluiréis","incluirán","incluiría","incluirías","incluiría","incluiríamos","incluiríais","incluirían","incluya","incluyas","incluya","incluyamos","incluyáis","incluyan","incluyera","incluyeras","incluyera","incluyéramos","incluyerais","incluyeran",,"incluye","incluya","incluyamos","incluid","incluyan",,"incluyas","incluya","incluyamos","incluyáis","incluyan","incluyendo","incluido"
"indicar","['car']",,,"indico","indicas","indica","indicamos","indicáis","indican","indicaba","indicabas","indicaba","indicábamos","indicabais","indicaban","indiqué","indicaste","indicó","indicamos","indicasteis","indicaron","indicaré","indicarás","indicará","indicaremos","indicaréis","indicarán","indicaría","indicarías","indicaría","indicaríamos","indicaríais","indicarían","indique","indiques","indique","indiquemos","indiquéis","indiquen","indicara","indicaras","indicara","indicáramos","indicarais","indicaran",,"indica","indique","indiquemos","indicad","indiquen",,"indiques","indique","indiquemos","indiquéis","indiquen","indicando","indicado"
"inducir","['ducir', u'e_and_o', 'v_cir']",,,"induzco","induces","induce","inducimos","inducís","inducen","inducía","inducías","inducía","inducíamos","inducíais","inducían","induje","indujiste","indujo","indujimos","indujisteis","indujeron","induciré","inducirás","inducirá","induciremos","induciréis","inducirán","induciría","inducirías","induciría","induciríamos","induciríais","inducirían","induzca","induzcas","induzca","induzcamos","induzcáis","induzcan","indujera","indujeras","indujera","indujéramos","indujerais","indujeran",,"induce","induzca","induzcamos","inducid","induzcan",,"induzcas","induzca","induzcamos","induzcáis","induzcan","induciendo","inducido"
"influir","['uir', u'i2y', u'yendo']",,,"influyo","influyes","influye","influimos","influís","influyen","influía","influías","influía","influíamos","influíais","influían","influí","influíste","influyó","influímos","influísteis","influyeron","influiré","influirás","influirá","influiremos","influiréis","influirán","influiría","influirías","influiría","influiríamos","influiríais","influirían","influya","influyas","influya","influyamos","influyáis","influyan","influyera","influyeras","influyera","influyéramos","influyerais","influyeran",,"influye","influya","influyamos","influid","influyan",,"influyas","influya","influyamos","influyáis","influyan","influyendo","influido"
"informarse",,,"informar","informo","informas","informa","informamos","informáis","informan","informaba","informabas","informaba","informábamos","informabais","informaban","informé","informaste","informó","informamos","informasteis","informaron","informaré","informarás","informará","informaremos","informaréis","informarán","informaría","informarías","informaría","informaríamos","informaríais","informarían","informe","informes","informe","informemos","informéis","informen","informara","informaras","informara","informáramos","informarais","informaran",,"infórmate","infórmese","informémonos","informaos","infórmense",,"te informes","infórmese","informémonos","os informéis","infórmense","informando","informado"
"inquirir","[u'i:ie']",,,"inquiero","inquieres","inquiere","inquirimos","inquirís","inquieren","inquiría","inquirías","inquiría","inquiríamos","inquiríais","inquirían","inquirí","inquiriste","inquirió","inquirimos","inquiristeis","inquirieron","inquiriré","inquirirás","inquirirá","inquiriremos","inquiriréis","inquirirán","inquiriría","inquirirías","inquiriría","inquiriríamos","inquiriríais","inquirirían","inquiera","inquieras","inquiera","inquieramos","inquieráis","inquieran","inquiriera","inquirieras","inquiriera","inquiriéramos","inquirierais","inquirieran",,"inquiere","inquiera","inquieramos","inquirid","inquieran",,"inquieras","inquiera","inquieramos","inquieráis","inquieran","inquiriendo","inquirido"
"inscribir",,,,"inscribo","inscribes","inscribe","inscribimos","inscribís","inscriben","inscribía","inscribías","inscribía","inscribíamos","inscribíais","inscribían","inscribí","inscribiste","inscribió","inscribimos","inscribisteis","inscribieron","inscribiré","inscribirás","inscribirá","inscribiremos","inscribiréis","inscribirán","inscribiría","inscribirías","inscribiría","inscribiríamos","inscribiríais","inscribirían","inscriba","inscribas","inscriba","inscribamos","inscribáis","inscriban","inscribiera","inscribieras","inscribiera","inscribiéramos","inscribierais","inscribieran",,"inscribe","inscriba","inscribamos","inscribid","inscriban",,"inscribas","inscriba","inscribamos","inscribáis","inscriban","inscribiendo","inscribido"
"inscribirse",,,"inscribir","me inscribo","te inscribes","se inscribe","nos inscribimos","os inscribís","se inscriben","me inscribía","te inscribías","se inscribía","nos inscribíamos","os inscribíais","se inscribían","me inscribí","te inscribiste","se inscribió","nos inscribimos","os inscribisteis","se inscribieron","me inscribiré","te inscribirás","se inscribirá","nos inscribiremos","os inscribiréis","se inscribirán","me inscribiría","te inscribirías","se inscribiría","nos inscribiríamos","os inscribiríais","se inscribirían","me inscriba","te inscribas","se inscriba","nos inscribamos","os inscribáis","se inscriban","me inscribiera","te inscribieras","se inscribiera","nos inscribiéramos","os inscribierais","se inscribieran",,"inscríbete","inscríbase","inscribámonos","inscribios","inscríbanse",,"te inscribas","inscríbase","inscribámonos","os inscribáis","inscríbanse","inscribiéndose","inscribido"
"insistir",,,,"insisto","insistes","insiste","insistimos","insistís","insisten","insistía","insistías","insistía","insistíamos","insistíais","insistían","insistí","insististe","insistió","insistimos","insististeis","insistieron","insistiré","insistirás","insistirá","insistiremos","insistiréis","insistirán","insistiría","insistirías","insistiría","insistiríamos","insistiríais","insistirían","insista","insistas","insista","insistamos","insistáis","insistan","insistiera","insistieras","insistiera","insistiéramos","insistierais","insistieran",,"insiste","insista","insistamos","insistid","insistan",,"insistas","insista","insistamos","insistáis","insistan","insistiendo","insistido"
"interesarse",,,"interesar","intereso","interesas","interesa","interesamos","interesáis","interesan","interesaba","interesabas","interesaba","interesábamos","interesabais","interesaban","interesé","interesaste","interesó","interesamos","interesasteis","interesaron","interesaré","interesarás","interesará","interesaremos","interesaréis","interesarán","interesaría","interesarías","interesaría","interesaríamos","interesaríais","interesarían","interese","intereses","interese","interesemos","intereséis","interesen","interesara","interesaras","interesara","interesáramos","interesarais","interesaran",,"interésate","interésese","interesémonos","interesaos","interésense",,"te intereses","interésese","interesémonos","os intereséis","interésense","interesando","interesado"
"introducir","['ducir', u'e_and_o', 'v_cir']",,,"introduzco","introduces","introduce","introducimos","introducís","introducen","introducía","introducías","introducía","introducíamos","introducíais","introducían","introduje","introdujiste","introdujo","introdujimos","introdujisteis","introdujeron","introduciré","introducirás","introducirá","introduciremos","introduciréis","introducirán","introduciría","introducirías","introduciría","introduciríamos","introduciríais","introducirían","introduzca","introduzcas","introduzca","introduzcamos","introduzcáis","introduzcan","introdujera","introdujeras","introdujera","introdujéramos","introdujerais","introdujeran",,"introduce","introduzca","introduzcamos","introducid","introduzcan",,"introduzcas","introduzca","introduzcamos","introduzcáis","introduzcan","introduciendo","introducido"
"invitar",,,,"invito","invitas","invita","invitamos","invitáis","invitan","invitaba","invitabas","invitaba","invitábamos","invitabais","invitaban","invité","invitaste","invitó","invitamos","invitasteis","invitaron","invitaré","invitarás","invitará","invitaremos","invitaréis","invitarán","invitaría","invitarías","invitaría","invitaríamos","invitaríais","invitarían","invite","invites","invite","invitemos","invitéis","inviten","invitara","invitaras","invitara","invitáramos","invitarais","invitaran",,"invita","invite","invitemos","invitad","inviten",,"invites","invite","invitemos","invitéis","inviten","invitando","invitado"
"jugar","[u'u:ue', 'gar']",,,"juego","juegas","juega","jugamos","jugáis","juegan","jugaba","jugabas","jugaba","jugábamos","jugabais","jugaban","jugué","jugaste","jugó","jugamos","jugasteis","jugaron","jugaré","jugarás","jugará","jugaremos","jugaréis","jugarán","jugaría","jugarías","jugaría","jugaríamos","jugaríais","jugarían","juegue","juegues","juegue","jueguemos","jueguéis","jueguen","jugara","jugaras","jugara","jugáramos","jugarais","jugaran",,"juega","juegue","jueguemos","jugad","jueguen",,"juegues","juegue","jueguemos","jueguéis","jueguen","jugando","jugado"
"juntar",,,,"junto","juntas","junta","juntamos","juntáis","juntan","juntaba","juntabas","juntaba","juntábamos","juntabais","juntaban","junté","juntaste","juntó","juntamos","juntasteis","juntaron","juntaré","juntarás","juntará","juntaremos","juntaréis","juntarán","juntaría","juntarías","juntaría","juntaríamos","juntaríais","juntarían","junte","juntes","junte","juntemos","juntéis","junten","juntara","juntaras","juntara","juntáramos","juntarais","juntaran",,"junta","junte","juntemos","juntad","junten",,"juntes","junte","juntemos","juntéis","junten","juntando","juntado"
"jurar",,,,"juro","juras","jura","juramos","juráis","juran","juraba","jurabas","juraba","jurábamos","jurabais","juraban","juré","juraste","juró","juramos","jurasteis","juraron","juraré","jurarás","jurará","juraremos","juraréis","jurarán","juraría","jurarías","juraría","juraríamos","juraríais","jurarían","jure","jures","jure","juremos","juréis","juren","jurara","juraras","jurara","juráramos","jurarais","juraran",,"jura","jure","juremos","jurad","juren",,"jures","jure","juremos","juréis","juren","jurando","jurado"
"juzgar","['gar']",,,"juzgo","juzgas","juzga","juzgamos","juzgáis","juzgan","juzgaba","juzgabas","juzgaba","juzgábamos","juzgabais","juzgaban","juzgué","juzgaste","juzgó","juzgamos","juzgasteis","juzgaron","juzgaré","juzgarás","juzgará","juzgaremos","juzgaréis","juzgarán","juzgaría","juzgarías","juzgaría","juzgaríamos","juzgaríais","juzgarían","juzgue","juzgues","juzgue","juzguemos","juzguéis","juzguen","juzgara","juzgaras","juzgara","juzgáramos","juzgarais","juzgaran",,"juzga","juzgue","juzguemos","juzgad","juzguen",,"juzgues","juzgue","juzguemos","juzguéis","juzguen","juzgando","juzgado"
